"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-09","6.93",,"0.01",,"0.0","0.0","50","59","45",,"  280","  290","16.1","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-10","16.11",,"0.00",,"0.0","0.0","45","52","25",,"  330","  320","31.1","38.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-11","5.82",,"0.00",,"0.0","0.0","30","40","23",,"  350","  350","16.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-12","1.12",,"0.00",,"0.0","0.0","38","47","31",,"   40","   70","6.9","10.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-13","7.61",,"0.24",,"0.0","0.0","42","45","38",,"  340","  330","13.0","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-14","7.38",,"0.00",,"0.0","0.0","43","50","36",,"  330","  350","14.1","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-15","6.49",,"0.00",,"0.0","0.0","45","53","36",,"   30","   40","15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-16","12.53",,"0.01",,"0.0","0.0","51","60","44",,"  280","  280","25.9","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-17","11.86",,"0.00",,"0.0","0.0","46","51","37",,"  320","  310","23.0","31.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-18","8.72",,"0.03",,"0.0","0.0","44","61","34",,"  210","  200","25.1","33.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-19","19.91",,"0.33",,"0.0","0.0","55","62","40",,"  280","  280","36.0","46.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-20","14.09",,"0.00",,"0.0","0.0","43","48","37",,"  280","  280","23.0","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-21","10.74",,"0.00",,"0.0","0.0","47","59","40",,"  220","  220","25.1","33.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-22","11.18",,"0.09",,"0.0","0.0","53","57","35",,"  330","  340","25.1","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-23","6.71",,"0.00",,"0.0","0.0","38","42","31",,"  340","  350","15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-24","5.82",,"0.00",,"0.0","0.0","40","51","30",,"  180","  190","12.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-25","6.93",,"0.00",,"0.0","0.0","45","58","35",,"  240","  210","15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-26","10.96",,"0.00",,"0.0","0.0","48","53","37",,"  330","  310","21.9","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-27","9.17",,"0.00",,"0.0","0.0","45","54","38",,"  270","  280","18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-28","7.16",,"0.00",,"0.0","0.0","47","61","34",,"  180","  190","15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-29","10.51",,"0.00",,"0.0","0.0","53","64","43",,"  300","  310","23.9","35.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-11-30","5.37",,"0.02",,"0.0","0.0","46","56","37",,"   30","   40","14.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-01","7.83",,"0.00",,"0.0","0.0","49","54","40",,"  360","  340","17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-02","2.46",,"0.00",,"0.0","0.0","43","52","33",,"   80","   40","10.1","12.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-03","2.91",,"0.00",,"0.0","0.0","44","52","36",,"  280","  310","8.9","14.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-04","2.46",,"0.00",,"0.0","0.0","42","54","32",,"  120","   80","8.1","10.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-05","9.40",,"0.16",,"0.0","0.0","53","63","46",,"  210","  210","18.1","23.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-06","13.42",,"0.00",,"0.0","0.0","49","58","40",,"  310","  310","30.0","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-07","11.41",,"0.00",,"0.0","0.0","42","47","37",,"  250","  290","21.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-08","5.82",,"0.00",,"0.0","0.0","38","42","34",,"  320","  330","12.1","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-09","6.93",,"0.37",,"4.1","0.0","34","37","30",,"   10","  350","14.1","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-10","12.53",,"0.00",,"0.0","3.9","33","40","28",,"  260","  260","23.9","29.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-11","8.05",,"0.00",,"0.0","2.0","37","42","34",,"  260","  260","17.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-12","13.20",,"0.00",,"0.0","0.0","41","46","24",,"  310","  310","33.1","40.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-13","17.00",,"0.06",,"1.4","0.0","27","31","21",,"  270","  270","32.0","42.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-14","8.72",,"0.00",,"0.0","1.2","31","37","25",,"  320","  330","23.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-15","4.70",,"0.16",,"2.2","0.0","26","29","22",,"  260","  280","13.0","18.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-16","11.63",,"0.00",,"0.0","2.0","30","42","21",,"  240","  240","25.1","31.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-17","4.25",,"0.00",,"0.0","0.0","38","44","30",,"   70","   40","8.9","13.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-18","5.37",,"0.00",,"0.0","0.0","42","50","37",,"  240","  220","13.0","17.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-19","10.51",,"0.00",,"0.0","0.0","49","58","41",,"  250","  230","21.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-20","10.96",,"0.00",,"0.0","0.0","46","50","34",,"  270","  300","18.1","23.0",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-21","4.92",,"0.00",,"0.0","0.0","37","43","30",,"  340","  350","13.0","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-22","3.36",,"0.00",,"0.0","0.0","39","51","33",,"  270","  200","8.9","12.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-23","10.07",,"0.37",,"0.0","0.0","49","61","42",,"  340","  330","23.9","31.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-24","9.62",,"0.13",,"0.0","0.0","42","43","37",,"   10","  350","18.1","25.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-25","18.57",,"0.02",,"0.0","0.0","36","40","29",,"  280","  310","36.9","45.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-26","13.42",,"0.00",,"0.0","0.0","29","33","26",,"  280","  260","23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-27","10.07",,"0.00",,"0.0","0.0","25","27","19",,"  320","  320","18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-28","11.86",,"0.00",,"0.0","0.0","18","22","14",,"  330","  340","23.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-29","7.61",,"0.00",,"0.0","0.0","18","25","13",,"  310","  290","17.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-30","7.16",,"0.04",,"0.9","0.0","21","28","18",,"  280","  270","19.9","25.9",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-12-31","12.30"," 0612","0.00",,"0.0","1.2","18","20","9",,"  330","  320","19.9","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-01","10.51",,"0.00",,"0.0","1.2","13","20","6",,"  330","  320","19.9","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-02","13.20",,"0.00",,"0.0","0.0","18","24","12",,"  280","  290","19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-03","4.70",,"0.00",,"0.0","0.0","22","33","13",,"  360","  290","13.0","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-04","20.80",,"0.25",,"4.1","0.0","25","29","16",,"  320","  310","35.1","45.0","    1",,,,,,,"    1"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-05","21.70",,"0.00",,"0.0","3.1","16","17","11",,"  280","  270","33.1","42.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-06","17.00",,"0.00",,"0.0","3.1","12","16","7",,"  280","  280","30.0","38.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-07","8.95",,"0.00",,"0.0","2.0","12","19","4",,"  220","  200","17.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-08","10.51",,"0.06",,"0.0","0.0","22","33","16",,"  220","  190","19.9","27.1","    1",,,,,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-09","7.16",,"0.00",,"0.0","0.0","34","45","25",,"  300","  310","19.9","28.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-10","2.24",,"0.00",,"0.0","0.0","35","44","24",,"  210","   70","10.1","13.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-11","3.80",,"0.00",,"0.0","0.0","45","59","39",,"  160","  170","14.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-12","11.41",,"1.42",,"0.0","0.0","59","64","53",,"  170","  180","23.9","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-13","19.01",,"0.05",,"0.0","0.0","46","61","19",,"  310","  310","30.0","40.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-14","12.08",,"0.00",,"0.0","0.0","20","27","14",,"  340","  320","23.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-15","9.62",,"0.00",,"0.0","0.0","24","34","17",,"   40","   20","17.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-16","4.25",,"0.00",,"0.0","0.0","34","45","29",,"   70","  350","10.1","13.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-17","12.08",,"0.07",,"0.2","0.0","33","40","21",,"  340","  350","21.0","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-18","8.05",,"0.00",,"0.0","0.0","25","36","18",,"  290","  310","17.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-19","9.17",,"0.00",,"0.0","0.0","33","46","23",,"  260","  260","19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-20","10.07",,"0.00",,"0.0","0.0","41","57","29",,"  270","  270","19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-21","3.58",,"0.00",,"0.0","0.0","41","53","30",,"  360","  270","8.9","15.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-22","3.13",,"0.00",,"0.0","0.0","48","62","42",,"  170","  140","10.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-23","11.18",,"0.46",,"0.0","0.0","54","62","43",,"  300","  300","28.0","36.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-24","14.54",,"0.00",,"0.0","0.0","44","45","35",,"  300","  300","25.1","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-25","10.51",,"0.00",,"0.0","0.0","33","37","27",,"  320","  320","21.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-26","5.37",,"0.00",,"0.0","0.0","32","42","24",,"  180","  210","10.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-27","10.51",,"0.00",,"0.0","0.0","40","59","27",,"  220","  220","30.0","36.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-28","5.82",,"0.40",,"0.0","0.0","52","56","46",,"  220","  210","21.0","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-29","11.63",,"0.00",,"0.0","0.0","44","47","38",,"   50","   50","21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-30","9.84",,"0.14",,"0.3","0.0","35","38","22",,"  330","  320","25.9","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-01-31","10.51",,"0.00",,"0.0","0.0","24","33","18",,"  330","  330","23.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-01","7.38",,"0.03",,"0.0","0.0","37","47","32",,"  210","  200","16.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-02","16.55",,"0.17",,"0.0","0.0","34","40","20",,"  310","  300","29.1","36.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-03","11.63",,"0.00",,"0.0","0.0","23","31","17",,"  200","  190","19.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-04","6.93",,"0.86",,"0.0","0.0","33","38","30",,"  330","  320","16.1","21.0","    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-05","11.86",,"0.00",,"0.0","0.0","34","38","25",,"  330","  310","30.0","40.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-06","5.37",,"0.00",,"0.0","0.0","31","38","25",,"  300","  300","13.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-07","8.72",,"0.82",,"0.2","0.0","34","50","25",,"  250","  310","25.1","33.1","    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-08","11.63",,"0.00",,"0.0","0.0","33","36","27",,"  320","  330","23.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-09","6.04",,"0.00",,"0.0","0.0","30","39","23",,"  190","  180","16.1","23.0",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-10","2.91",,"0.41",,"0.0","0.0","39","50","32",,"  120","  320","8.1","11.0","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-11","7.61",,"1.68",,"0.0","0.0","53","65","47",,"  260","  210","25.9","35.1","    1","    1","    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-12","12.53",,"0.00",,"0.0","0.0","53","61","35",,"  340","  350","23.0","28.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-13","7.61",,"0.00",,"0.0","0.0","35","43","27",,"   10","   10","18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-14","9.17",,"0.05",,"0.0","0.0","40","52","35",,"  240","  230","16.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-15","7.38",,"0.25",,"0.0","0.0","49","61","42",,"  230","  220","15.0","18.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-16","10.51",,"0.33",,"0.0","0.0","55","60","38",,"  340","  340","28.0","34.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-17","8.28",,"0.40",,"1.2","0.0","37","42","28",,"  190","   10","16.1","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-18","8.72",,"0.00",,"0.0","1.2","37","46","33",,"  310","  310","16.1","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-19","5.37",,"0.00",,"0.0","0.0","41","49","33",,"  210","  190","15.0","19.9","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-20","9.40",,"0.00",,"0.0","0.0","54","72","47",,"  220","  200","17.0","21.9","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-21","11.86",,"0.01",,"0.0","0.0","64","77","51",,"  220","  230","23.9","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-22","13.42",,"0.06",,"0.0","0.0","53","58","38",,"   70","   80","21.9","28.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-23","7.38",,"0.23",,"0.0","0.0","40","45","37",,"  230","   70","15.0","19.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-24","5.82",,"0.06",,"0.0","0.0","45","50","44",,"  250","  360","16.1","19.9","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-25","6.49",,"0.66",,"0.0","0.0","46","48","43",,"   80","  100","17.0","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-26","6.93",,"0.00",,"0.0","0.0","47","51","37",,"  340","  320","15.0","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-27","6.71",,"0.00",,"0.0","0.0","45","56","33",,"  240","  200","16.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-02-28","9.62",,"0.00",,"0.0","0.0","48","61","38",,"  240","  190","18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-01","5.59",,"0.56",,"0.0","0.0","51","58","42",,"  120","  120","13.0","16.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-02","26.62",,"0.86",,"1.5","0.0","40","45","32",,"  330","  340","44.1","59.1","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-03","23.26",,"0.00",,"0.0","1.2","38","46","35",,"  330","  330","35.1","45.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-04","18.79",,"0.00",,"0.0","0.0","40","48","31",,"  340","  330","31.1","40.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-05","14.76",,"0.00",,"0.0","0.0","36","47","30",,"  330","  320","21.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-06","7.16",,"0.23",,"0.1","0.0","38","48","29",,"  150","  140","16.1","21.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-07","12.97",,"1.28",,"6.0","0.0","35","36","32",,"  340","  330","21.0","27.1","    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-08","11.63",,"0.00",,"0.0","3.9","36","40","31",,"  270","  280","21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-09","18.12",,"0.00",,"0.0","3.1","35","42","30",,"  260","  250","28.0","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-10","12.08",,"0.00",,"0.0","2.0","36","44","29",,"  300","  320","21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-11","6.93",,"0.00",,"0.0","1.2","36","46","28",,"  330","  270","16.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-12","12.30",,"0.06",,"0.0","0.0","36","43","29",,"   40","   50","21.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-13","16.55",,"0.03",,"0.0","0.0","36","42","32",,"  330","  310","30.0","38.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-14","19.46",,"0.00",,"0.0","0.0","35","41","29",,"  270","  280","31.1","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-15","15.21",,"0.00",,"0.0","0.0","37","46","32",,"  250","  240","29.1","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-16","15.88",,"0.00",,"0.0","0.0","37","42","31",,"  310","  310","31.1","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-17","12.97",,"0.00",,"0.0","0.0","37","48","28",,"  250","  260","25.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-18","7.16",,"0.00",,"0.0","0.0","40","50","31",,"  340","  340","21.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-19","7.38",,"0.00",,"0.0","0.0","42","52","33",,"   10","  330","16.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-20","14.09",,"0.40",,"0.9","0.0","34","35","29",,"   40","   30","23.0","30.0","    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-21","15.88",,"1.06",,"6.7","1.2","33","36","31",,"   50","   40","25.9","36.9","    1","    1",,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-22","14.32",,"0.00",,"0.0","5.9","37","48","33",,"  320","  340","21.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-23","12.08",,"0.00",,"0.0","1.2","41","48","35",,"  320","  320","21.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-24","10.74",,"0.00",,"0.0","0.0","41","49","33",,"  330","  300","21.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-25","11.63",,"0.00",,"0.0","0.0","39","47","32",,"   80","   40","23.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-26","8.05",,"0.00",,"0.0","0.0","39","49","30",,"   80","   30","21.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-27","4.92",,"0.00",,"0.0","0.0","38","47","31",,"  220","  180","13.0","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-28","4.03",,"0.02",,"0.0","0.0","43","50","38",,"  250","  250","10.1","13.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-29","4.92",,"0.08",,"0.0","0.0","54","74","46",,"  180","  190","16.1","21.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-30","14.32",,"0.16",,"0.0","0.0","60","70","44",,"  340","  340","23.9","30.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-03-31","9.62",,"0.00",,"0.0","0.0","47","57","38",,"  190","  190","18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-01","10.29",,"0.00",,"0.0","0.0","51","62","44",,"  270","  270","25.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-02","9.40",,"0.12",,"0.0","0.0","43","49","34",,"   40","   20","21.9","30.0","    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-03","5.59",,"0.08",,"0.0","0.0","41","47","37",,"  100","  100","12.1","14.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2018-04-04","15.66",,"0.06",,"0.0","0.0","50","67","39",,"  280","  260","40.0","53.0","    1","    1",,,,,,
